days_since_birth,gender,measurement_type,percentile,value
613,female,height,97,86.2050909090909
613,male,height,3,76.7134545454545
613,male,height,10,78.4283636363636
613,male,height,25,80.2007272727273
613,male,height,50,82.1305454545455
613,male,height,75,84.0029090909091
613,male,height,90,85.6752727272727
613,male,height,97,87.3050909090909
613,female,weight,10,9.20378181818182
613,female,weight,25,9.79123636363636
613,female,weight,50,10.4874181818182
613,female,weight,75,11.2250909090909
613,female,weight,90,11.9342545454545
613,female,weight,97,12.6649090909091
613,male,weight,3,9.03738181818182
613,male,weight,10,9.64058181818182
613,male,weight,25,10.2695272727273
613,male,weight,75,11.7033818181818
613,male,weight,90,12.3653090909091
613,male,weight,97,13.0329818181818
614,female,height,3,75.6192727272727
614,female,height,10,77.3770909090909
614,female,height,25,79.1505454545455
614,female,height,50,81.024
614,female,height,75,82.8974545454546
614,female,height,90,84.6287272727273
614,female,height,97,86.2443636363636
614,male,height,3,76.7458181818182
614,male,height,10,78.4614545454545
614,male,height,25,80.2349090909091
614,male,height,50,82.1661818181818
614,male,height,75,84.0396363636364
614,male,height,90,85.7130909090909
614,male,height,97,87.3443636363636
614,female,weight,10,9.21152727272727
614,female,weight,25,9.79934545454545
614,female,weight,50,10.4960727272727
614,female,weight,75,11.2343636363636
614,female,weight,90,11.9442181818182
614,female,weight,97,12.6756363636364
614,male,weight,3,9.04432727272727
614,male,weight,10,9.64792727272727
614,male,weight,25,10.2773090909091
614,male,weight,75,11.7123272727273
614,male,weight,90,12.3748363636364
614,male,weight,97,13.0431272727273
615,female,height,3,75.6527272727273
615,female,height,10,77.4109090909091
615,female,height,25,79.1854545454546
615,female,height,50,81.06
615,female,height,75,82.9345454545455
615,female,height,90,84.6672727272727
615,female,height,97,86.2836363636364
615,male,height,3,76.7781818181818
615,male,height,10,78.4945454545455
615,male,height,25,80.2690909090909
615,male,height,50,82.2018181818182
615,male,height,75,84.0763636363636
615,male,height,90,85.7509090909091
615,male,height,97,87.3836363636364
615,female,weight,10,9.21927272727273
615,female,weight,25,9.80745454545455
615,female,weight,50,10.5047272727273
615,female,weight,75,11.2436363636364
615,female,weight,90,11.9541818181818
615,female,weight,97,12.6863636363636
615,male,weight,3,9.05127272727273
615,male,weight,10,9.65527272727273
615,male,weight,25,10.2850909090909
615,male,weight,75,11.7212727272727
615,male,weight,90,12.3843636363636
615,male,weight,97,13.0532727272727
616,female,height,3,75.6861818181818
616,female,height,10,77.4447272727273
616,female,height,25,79.2203636363636
616,female,height,50,81.096
616,female,height,75,82.9716363636364
616,female,height,90,84.7058181818182
616,female,height,97,86.3229090909091
616,male,height,3,76.8105454545455
616,male,height,10,78.5276363636364
616,male,height,25,80.3032727272727
616,male,height,50,82.2374545454545
616,male,height,75,84.1130909090909
616,male,height,90,85.7887272727273
616,male,height,97,87.4229090909091
616,female,weight,10,9.22701818181818
616,female,weight,25,9.81556363636364
616,female,weight,50,10.5133818181818
616,female,weight,75,11.2529090909091
616,female,weight,90,11.9641454545455
616,female,weight,97,12.6970909090909
616,male,weight,3,9.05821818181818
616,male,weight,10,9.66261818181818
616,male,weight,25,10.2928727272727
616,male,weight,75,11.7302181818182
616,male,weight,90,12.3938909090909
616,male,weight,97,13.0634181818182
617,female,height,3,75.7196363636364
617,female,height,10,77.4785454545455
617,female,height,25,79.2552727272727
617,female,height,50,81.132
617,female,height,75,83.0087272727273
617,female,height,90,84.7443636363636
617,female,height,97,86.3621818181818
617,male,height,3,76.8429090909091
617,male,height,10,78.5607272727273
617,male,height,25,80.3374545454546
617,male,height,50,82.2730909090909
617,male,height,75,84.1498181818182
617,male,height,90,85.8265454545455
617,male,height,97,87.4621818181818
617,female,weight,10,9.23476363636364
617,female,weight,25,9.82367272727273
617,female,weight,50,10.5220363636364
617,female,weight,75,11.2621818181818
617,female,weight,90,11.9741090909091
617,female,weight,97,12.7078181818182
617,male,weight,3,9.06516363636364
617,male,weight,10,9.66996363636364
617,male,weight,25,10.3006545454545
617,male,weight,75,11.7391636363636
617,male,weight,90,12.4034181818182
617,male,weight,97,13.0735636363636
618,female,height,3,75.7530909090909
618,female,height,10,77.5123636363636
618,female,height,25,79.2901818181818
618,female,height,50,81.168
618,female,height,75,83.0458181818182
618,female,height,90,84.7829090909091
618,female,height,97,86.4014545454545
618,male,height,3,76.8752727272727
618,male,height,10,78.5938181818182
618,male,height,25,80.3716363636364
618,male,height,50,82.3087272727273
618,male,height,75,84.1865454545455
618,male,height,90,85.8643636363636
618,male,height,97,87.5014545454546
618,female,weight,10,9.24250909090909
618,female,weight,25,9.83178181818182
618,female,weight,50,10.5306909090909
618,female,weight,75,11.2714545454545
618,female,weight,90,11.9840727272727
618,female,weight,97,12.7185454545455
618,male,weight,3,9.07210909090909
618,male,weight,10,9.67730909090909
618,male,weight,25,10.3084363636364
618,male,weight,75,11.7481090909091
618,male,weight,90,12.4129454545455
618,male,weight,97,13.0837090909091
619,female,height,3,75.7865454545455
619,female,height,10,77.5461818181818
619,female,height,25,79.3250909090909
619,female,height,50,81.204
619,female,height,75,83.0829090909091
619,female,height,90,84.8214545454545
619,female,height,97,86.4407272727273
619,male,height,3,76.9076363636364
619,male,height,10,78.6269090909091
619,male,height,25,80.4058181818182
619,male,height,50,82.3443636363636
619,male,height,75,84.2232727272727
619,male,height,90,85.9021818181818
619,male,height,97,87.5407272727273
619,female,weight,10,9.25025454545455
619,female,weight,25,9.83989090909091
619,female,weight,50,10.5393454545455
619,female,weight,75,11.2807272727273
619,female,weight,90,11.9940363636364
619,female,weight,97,12.7292727272727
619,male,weight,3,9.07905454545455
619,male,weight,10,9.68465454545455
619,male,weight,25,10.3162181818182
619,male,weight,75,11.7570545454545
619,male,weight,90,12.4224727272727
619,male,weight,97,13.0938545454545
620,female,height,3,75.82
620,female,height,10,77.58
620,female,height,25,79.36
620,female,height,50,81.24
620,female,height,75,83.12
620,female,height,90,84.86
620,female,height,97,86.48
620,male,height,3,76.94
620,male,height,10,78.66
620,male,height,25,80.44
620,male,height,50,82.38
620,male,height,75,84.26
620,male,height,90,85.94
620,male,height,97,87.58
620,female,weight,10,9.258
620,female,weight,25,9.848
620,female,weight,50,10.548
620,female,weight,75,11.29
620,female,weight,90,12.004
620,female,weight,97,12.74
620,male,weight,3,9.086
620,male,weight,10,9.692
620,male,weight,25,10.324
620,male,weight,75,11.766
620,male,weight,90,12.432
620,male,weight,97,13.104
621,female,height,3,75.8534545454545
621,female,height,10,77.6138181818182
621,female,height,25,79.3949090909091
621,female,height,50,81.276
621,female,height,75,83.1570909090909
621,female,height,90,84.8985454545455
621,female,height,97,86.5192727272727
621,male,height,3,76.9723636363636
621,male,height,10,78.6930909090909
621,male,height,25,80.4741818181818
621,male,height,50,82.4156363636364
621,male,height,75,84.2967272727273
621,male,height,90,85.9778181818182
621,male,height,97,87.6192727272727
621,female,weight,10,9.26574545454546
621,female,weight,25,9.85610909090909
621,female,weight,50,10.5566545454545
621,female,weight,75,11.2992727272727
621,female,weight,90,12.0139636363636
621,female,weight,97,12.7507272727273
621,male,weight,3,9.09294545454545
621,male,weight,10,9.69934545454546
621,male,weight,25,10.3317818181818
621,male,weight,75,11.7749454545455
621,male,weight,90,12.4415272727273
621,male,weight,97,13.1141454545455
622,female,height,3,75.8869090909091
622,female,height,10,77.6476363636364
622,female,height,25,79.4298181818182
622,female,height,50,81.312
622,female,height,75,83.1941818181818
622,female,height,90,84.9370909090909
622,female,height,97,86.5585454545455
622,male,height,3,77.0047272727273
622,male,height,10,78.7261818181818
622,male,height,25,80.5083636363636
622,male,height,50,82.4512727272727
622,male,height,75,84.3334545454545
622,male,height,90,86.0156363636364
622,male,height,97,87.6585454545455
622,female,weight,10,9.27349090909091
622,female,weight,25,9.86421818181818
622,female,weight,50,10.5653090909091
622,female,weight,75,11.3085454545455
622,female,weight,90,12.0239272727273
622,female,weight,97,12.7614545454545
622,male,weight,3,9.09989090909091
622,male,weight,10,9.70669090909091
622,male,weight,25,10.3395636363636
622,male,weight,75,11.7838909090909
622,male,weight,90,12.4510545454545
622,male,weight,97,13.1242909090909
623,female,height,3,75.9203636363636
623,female,height,10,77.6814545454545
623,female,height,25,79.4647272727273
623,female,height,50,81.348
623,female,height,75,83.2312727272727
623,female,height,90,84.9756363636364
623,female,height,97,86.5978181818182
623,male,height,3,77.0370909090909
623,male,height,10,78.7592727272727
623,male,height,25,80.5425454545455
623,male,height,50,82.4869090909091
623,male,height,75,84.3701818181818
623,male,height,90,86.0534545454545
623,male,height,97,87.6978181818182
623,female,weight,10,9.28123636363636
623,female,weight,25,9.87232727272727
623,female,weight,50,10.5739636363636
623,female,weight,75,11.3178181818182
623,female,weight,90,12.0338909090909
623,female,weight,97,12.7721818181818
623,male,weight,3,9.10683636363636
623,male,weight,10,9.71403636363636
623,male,weight,25,10.3473454545455
623,male,weight,75,11.7928363636364
623,male,weight,90,12.4605818181818
623,male,weight,97,13.1344363636364
624,female,height,3,75.9538181818182
624,female,height,10,77.7152727272727
624,female,height,25,79.4996363636364
624,female,height,50,81.384
624,female,height,75,83.2683636363636
624,female,height,90,85.0141818181818
624,female,height,97,86.6370909090909
624,male,height,3,77.0694545454546
624,male,height,10,78.7923636363636
624,male,height,25,80.5767272727273
624,male,height,50,82.5225454545455
624,male,height,75,84.4069090909091
624,male,height,90,86.0912727272727
624,male,height,97,87.7370909090909
624,female,weight,10,9.28898181818182
624,female,weight,25,9.88043636363636
624,female,weight,50,10.5826181818182
624,female,weight,75,11.3270909090909
624,female,weight,90,12.0438545454545
624,female,weight,97,12.7829090909091
624,male,weight,3,9.11378181818182
624,male,weight,10,9.72138181818182
624,male,weight,25,10.3551272727273
624,male,weight,75,11.8017818181818
624,male,weight,90,12.4701090909091
624,male,weight,97,13.1445818181818
625,female,height,3,75.9872727272727
625,female,height,10,77.7490909090909
625,female,height,25,79.5345454545455
625,female,height,50,81.42
625,female,height,75,83.3054545454546
625,female,height,90,85.0527272727273
625,female,height,97,86.6763636363636
625,male,height,3,77.1018181818182
625,male,height,10,78.8254545454546
625,male,height,25,80.6109090909091
625,male,height,50,82.5581818181818
625,male,height,75,84.4436363636364
625,male,height,90,86.1290909090909
625,male,height,97,87.7763636363636
625,female,weight,10,9.29672727272727
625,female,weight,25,9.88854545454545
625,female,weight,50,10.5912727272727
625,female,weight,75,11.3363636363636
625,female,weight,90,12.0538181818182
625,female,weight,97,12.7936363636364
625,male,weight,3,9.12072727272727
625,male,weight,10,9.72872727272727
625,male,weight,25,10.3629090909091
625,male,weight,75,11.8107272727273
625,male,weight,90,12.4796363636364
625,male,weight,97,13.1547272727273
626,female,height,3,76.0207272727273
626,female,height,10,77.7829090909091
626,female,height,25,79.5694545454546
626,female,height,50,81.456
626,female,height,75,83.3425454545455
626,female,height,90,85.0912727272727
626,female,height,97,86.7156363636364
626,male,height,3,77.1341818181818
626,male,height,10,78.8585454545455
626,male,height,25,80.6450909090909
626,male,height,50,82.5938181818182
626,male,height,75,84.4803636363636
626,male,height,90,86.1669090909091
626,male,height,97,87.8156363636364
626,female,weight,10,9.30447272727273
626,female,weight,25,9.89665454545455
626,female,weight,50,10.5999272727273
626,female,weight,75,11.3456363636364
626,female,weight,90,12.0637818181818
626,female,weight,97,12.8043636363636
626,male,weight,3,9.12767272727273
626,male,weight,10,9.73607272727273
626,male,weight,25,10.3706909090909
626,male,weight,75,11.8196727272727
626,male,weight,90,12.4891636363636
626,male,weight,97,13.1648727272727
627,female,height,3,76.0541818181818
627,female,height,10,77.8167272727273
627,female,height,25,79.6043636363636
627,female,height,50,81.492
627,female,height,75,83.3796363636364
627,female,height,90,85.1298181818182
627,female,height,97,86.7549090909091
627,male,height,3,77.1665454545455
627,male,height,10,78.8916363636364
627,male,height,25,80.6792727272727
627,male,height,50,82.6294545454546
627,male,height,75,84.5170909090909
627,male,height,90,86.2047272727273
627,male,height,97,87.8549090909091
627,female,weight,10,9.31221818181818
627,female,weight,25,9.90476363636364
627,female,weight,50,10.6085818181818
627,female,weight,75,11.3549090909091
627,female,weight,90,12.0737454545455
627,female,weight,97,12.8150909090909
627,male,weight,3,9.13461818181818
627,male,weight,10,9.74341818181818
627,male,weight,25,10.3784727272727
627,male,weight,75,11.8286181818182
627,male,weight,90,12.4986909090909
627,male,weight,97,13.1750181818182
628,female,height,3,76.0876363636364
628,female,height,10,77.8505454545455
628,female,height,25,79.6392727272727
628,female,height,50,81.528
